index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,106301816258453,712515962,8590686938,192826683,"❌ M L B Chunky Siêu HoT Đã quay trở lại với giá đẹp như mơ Saleee 70% .1570+ cân 

Còn ai chưa sở hữu em giày ML.B  của hãng thì nhanh tay vợt giá sale nấc cuối . Đoi này phối đồ lên đẹp lém lun, hot hit bên Hàn và VN lắm luôn nhaaa. 💥💥

Đôi giày siêu hack dáng luôn đó mn ưiii 🥳",5,dangthingocngoc05,False
1,89226025145285,712515962,6461747009,102815153,Giao hàng nhanh. Mới sáng đang còn ngủ đã gọi :)). Cảm ơn vì sự nhiệt tình của shop,5,v*****z,True
2,108612666269313,712515962,8748248572,61898910,"Sản phẩm rất tốt mua 1 cái thích quá nên mua thêm cái nữa, trông nhỏ mà rất chắc chắn, đồ rất dễ lắp phụ kiện đầy đủ",5,h*****1,True
3,108190474602221,712515962,8693517636,279173302,"Giá treo khá chắc chắn, treo cũng được khá nhiều đồ. So với giá tiền này thì chất lượng cũng khá ổn áp ạ.",5,d*****a,True
4,99684697646409,712515962,7626332686,168056251,"Giao hàng nhanh lắm luôn. Thấy shop để có hàng sau 7 ngày mà sợ giao trễ k à. Đóng gói ok, gỗ cứng cáp ok lắm nha, lắp ráp cũng dễ. Giá thì mình thấy okk 👌🏻",5,p*****6,True
5,99939679696466,712515962,7652538533,132681436,,5,lehoangvu267,False
6,90324722014240,712515962,6658980841,92660384,Mua lần 2 ời và k có gì để bàn cải 🥰❤️ Xuất xắc shop ui ❤️ Cám ưn shop rất nhiều mặc dù hình ảnh không liên quan ạ 🤣❤️🥰,5,htnguyen2000,False
7,90606898243591,712515962,6685543017,32896107,"Giao hàng cũng bình thường không lâu, cũng k nhanh, nhưng được cái là shop đóng gói kỹ, mong là chất lượng oki",5,thuyan214,False
8,92643900501268,712515962,6954836480,489786082,"1 thanh trụ thì rất chắc nhưng bên còn lại lỏng lẻo và bị lệch so với bên kia , nếu để giá gốc như thế thì không xứng với giá tiền , dùng xu nên hơi tiếc . Ưu điểm chắc chỉ là nhẹ,dễ khiêng đi thôi",4,duongnam2k3,False
9,90484917170175,712515962,6616522094,552545628,"Quá lỏng lẻo, em vặn hết cỡ mà không tài nào siết chặt đc, cây xào nghiêng qua này nghiêng qua kia bực cả mình luôn ạ",1,minhanboutiques,False
10,93262900424580,712515962,7002743039,253595545,"Giao hàng nhanh,hàng đẹp,gỗ thông chắc chắn, ốc vít shop để thừa dự phòng, có kèm theo lục lăng để lắp ráp,rất ưng,",5,thuhuyentang,False
11,108949775541704,712515962,8932353955,180024071,"Chất lượng sản phẩm:8.5/10

đọc bình luận của mn thấy “treo trên 20 cái là sập” nhưng hiện tại thì mình treo 40 cái móc cả áo cả quần vẫn chưa thấy sập hay quá lung lay :v chất lượng khá tốt dù giá mắc hơn thị trường khá nhiều, lắp ráp cũng dễ, hơi đau nhẹ thôi mặc dù lực tay mình khá yếu",5,wonyimi265,False
12,99942967517577,712515962,7779851386,93908043,"Không cho tui tờ hướng dẫn lắp luôn,lắp xong hơi bập bệnh, treo đồ vô thì hết bệp bênh nha. Gia công k đc đẹp lắm, màu trắng siêu siêu siêu dễ tróc sơn, tui nghĩ giá cao hơn cây gỗ chắc sơn cũng okela lắm mà về đụng móc vô là trầy nha, khuyên mng mua cây gỗ, hơi thấp 1 xíu mà xinh",5,m*****7,True
13,102118206215963,712515962,7915199697,65230805,"Giao đủ , kệ hơi xiên xẹo , gỗ yếu kh treo đc nhiều đồ",5,havy0507,False
14,56193583180646,712515962,3181060058,27198017,Háo hức chờ đợi mà nhận hàng hụt hẫng ghê. Nghĩ sao gia công ngay cái mắt gỗ vầy vừa thọt con ốc vào mới xoay nhẹ cái là gãy mất tiêu kiểu này sao xài được. Cay thiệt sự !! ,1,mintovuong,False
15,92328348315032,712515962,6832397092,52135187,"Lắp ráp khó cực kì. Các vị trí giữa ốc bắt với nhau hẹp cực, vặn vô cực khó. Làm xong mà đau hết cả tay. Các bạn nữ nào chân yếu tay mềm lắp cái này coi bộ cực ạ
Thành phẩm đứng yên nhìn đẹp, nhưng đụng tới thì nó hơi lắc, do các ốc bắt k sát vào hết và cực kì cứng, khó vặn
5 sao vì gỗ trơn, láng",5,uynn.basic,False
16,92404851425044,712515962,6872600342,453383138,"Cân nhắc nếu chỉ có 1 mình để lắp rắp.
Và cần có găng tay nếu không sẽ bị rộp ngón tay lúc vặn định vào.
Khá tốn thời gian để lắp hoàn chỉnh (2 tiếng)
--
Quảng cáo là 60 bộ, nhưng thực tế độ dài khá ngắn, mình treo tầm max 15 cái áo sơ mi thôi, chứ chật lắm
--
Còn lại thì cũng chấp nhận được.",4,ngocanh20210528,False
17,92941204452748,712515962,6911499246,128641360,"Lần đầu tiên mình mới săn được mã lớn như vậy, cứ tưởng sẽ bị hủy đơn hoặc shop sẽ không giao chứ, ai dè shop giao hàng đầy đủ, đóng gói cũng rất cẩn thận nữa 🥺. Cảm ơn shop rất nhiềuuuuuuuuuuu. Chúc shop mua may bán đắt ạ ❤",5,khanhhan_99,False
18,60192959160906,712515962,3504912930,1154084,Đặt màu gỗ tự nhiên nhưng shop lại ship màu đen 🙄 gỗ chất lượng kém. Vừa vặn vít đã rạn luôn gỗ. ,2,lynh245,False
19,92941519300945,712515962,6937025867,362962265,sop ơi em nhận được hàng rồi nha sản phẩm rất tốt gối mềm sờ rất thích giá treo quần áo cũng rất ưng ý em đóng gói gọn gàng em sẽ ủng hộ sop dài dài,5,mailan19910,False
20,92614755194572,712515962,6897397940,85709295,hàng giao nhanh. chưa mở nên chưa biết chất lượng như thế nào sẽ review lại sau ạ,5,myciao,False
21,86241036193194,712515962,6222624499,186161715,"gỗ rất đẹp, nhẹ, chân hơi lỏng, nhưng móc khoẻ, shop dễ thương, shipper cũng dễ thương, 5 sao",5,thanhthuu241025,False
22,90656322401158,712515962,6693436586,154169519,Đóng gói cẩn thẩn ah.màu gỗ nhìn cũng đẹp mình rất ưng ý.đủ dùng để máng 1 số đồ,5,thuy4643,False
23,108373183656238,712515962,8833978828,351717974,"sản phẩm rất tốt do với túi tiền nha mọi người, nên muaaAaaaaa",5,lambao573,False
24,108228822322519,712515962,8887517074,31413874,"Thanh treo dễ lắp ráp. Gỗ đẹp, chắc chắn. Mua được giá sale khá hời",5,kimyenbui2012,False
25,108401551385768,712515962,8650620071,116766865,"Chất lượng sản phẩm:tốt

Đã mua 2 lần rồi. Giao hàng rất nhanh. Chất lượng tốt.",5,thoitrangchobeyeu_yenoanhshop,False
26,108028720352951,712515962,8624343309,34480701,Chất lượng sản phẩm:sản phẩm tốt ạ đóng gói cũng rất cẩn thận lần sau mình vẫn sẽ ủng hộ shop ạ,5,thuytienhoangthi,False
