index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,82436916451022,11710056352,5651889579,83770330,"- [x] Không ai là quá quan trọng với ai bao giờ. Mối quan hệ giữa người với người là mối quan hệ mong manh nhất, vì nó có thể bị phá vỡ bất kì lúc nào.",5,e*****b,True
1,96402974594852,11710056352,7273213116,74125103,Bảo hiểm rẻ. Theo mình nghĩ chắc phải in từ mail ra để trình cho công an,5,tylertvu1999,False
2,94279010289227,11710056352,7148840208,48319281,"Nên mua kẻo tết bị công an bắt đó anh em,nhanh đỡ phải ra ngoài mua á hihii",5,bichngocnguyen1807,False
3,82389053576608,11710056352,5647918648,83770330,Lần đầu tiên biết có bán nên mua ngay để mùa giãn cách này cũng ko biết ở đâu bán 👍,5,e*****b,True
4,93794475421253,11710056352,7024805759,118013880,Đơn này mình thấy thủ tục tuy rườn rà nhưng cx nhanh duyệt cho xong,5,ltthuong1422,False
5,93672286406262,11710056352,7009617754,28114893,"ê mình lỡ mua dư 1 cái bảo hiểm cho xe trên 50cc, ai cần liên hệ mình nha. Sale 50% :))",5,_mi.cute_,False
6,93794652306958,11710056352,7026643544,118013880,"Mua xong mới biết web bán có 10k
Đơn mãi kh ktra xong
Nt lên tận zalo mãi mới có ng rep
Khá nhì nhằng nếu kh load đc luôn",5,ltthuong1422,False
7,94453590255016,11710056352,7174093768,112836253,"Mã kích hoạt gửi luôn sau khi thành toán, nhanh và tiện lợi iii",5,h*****j,True
8,93536886011920,11710056352,6980013103,76915464,Video và hình ảnh mang tính chất nhận xu.Sản phẩm tốt.,5,lequangsiu,False
9,93696015051272,11710056352,6978561901,160064609,"Lần đầu thử dịch vụ này, nhanh gọn mà rất tiện lợi
Shlkndnjk dkflkfnjdkdndbdnm",5,tvcuong1011,False
10,82961030252348,11710056352,5716985673,42528070,"Mùa covid này đang thất nghiệp m muốn chạy Grabbike nhưng BHTNDS lại bị hết hạn không đk đc bên Grab. May quá m tìm đc loại BH này bán trên shopee, phải nói là quá tiện luôn, mừng quá mừng
Sau khi mua, shopee sẻ gửi liền cho bạn 1 thông báo bao gồm mã Kích hoạt, bạn cứ làm theo HD là đc",5,noxcoffee,False
11,93835807130812,11710056352,7008536979,76493099,"Nhắn tin shop phản hồi rất lâu, đơn hàng đã hoàn thành nhưng vẫn chưa nhận được mã kích hoạt ở phần chuông thông báo. Thất vọng khi mua tưởng là nhanh không mất thời gian. Quá lằng nhằng và rắc rối, tốn thời gian. Mọi người nên cân nhắc trước khi mua, không thể bấm hoàn hàng được.",2,n*****8,True
12,93275412480075,11710056352,6969035830,79838498,"nhận mã nhanh, khâu chăm sóc okie, dù có chút sơ xuất nhưng cuối cũng shop cũng hỗ trợ mình. mình hài lòng với dịch vụ của shop nha!",5,t*****1,True
13,93878962085379,11710056352,7126083949,238469276,Lần đầu dùng còn nhiều bỡ ngỡ. Mua cho yên tâm. Mình cũng thích điện tử mong sẽ đông người sử dụng. Sẽ ủng hộ shop khi có nhu cầu,5,huonggiang20135,False
14,104741163612561,11710056352,8218653517,16045099,"Shop hỗ trợ chậm. Sau khi đánh giá thấp thì lập tức được hỗ trợ. 
Mong trải nghiệm lần sau tốt hơn.",3,lantran15,False
15,96165810546215,11710056352,7252433729,42528070,"Mua bảo hiểm kiểu này m thấy quá nhanh và rất tiện. Chỉ cần cầm đt lên và đặt thôi, chưa tới 5p là xong 1 BHTNDS, chả cần đi đâu xa để mua",5,noxcoffee,False
16,93323895101455,11710056352,6971306287,49808104,"Tiện lợiiiiiiiiiiiiiii
Nhanh chóngggggggggggggggggg",5,b*****o,True
17,95935658001203,11710056352,7224165828,33028742,"Nên gửi bản cứng cho người sử dụng hơn kiểu online, có vẻ thông tin sẽ không được bảo mật.",3,xuanquetoi,False
18,93256932067744,11710056352,6926796886,75489132,"tuyệt vời 
rất nhiệt tình cho dù giá rẻ ko đáng là bao",5,bonmaybidienroi,False
