index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,88607750405938,8221158622,6692257751,280649172,"Balo được tặng kèm . Dày dặn ,nhiều ngăn . Nhưng hơi k thích vì chữ acer ở giữa khá to . Nhưng lấy sticker dán lên thì ok đó . Shop xử lí đơn cũng nhanh . Lúc đặt máy hơi sợ vì sắp thi rồi nhưng tầm 1 tuần là máy đến tay mình . Shop đóng gói kĩ lắm nha, 7749 lớp chống xốc  . Bóc hàng mệt luôn .",5,dang_mui18,False
1,87498484415000,8221158622,6422719840,39121509,"Balo chất liệu oke, mềm vừa phải không bị cứng quá. Giao hàng nhưng vẫn đứng dáng. Mình không có gì để bàn luận",5,d*****2,True
2,91558932440612,8221158622,6763529267,149329900,"Giao hàng nhanh. Đóng gói siêu cẩn thận. Dịch vụ cũng rất tốt, mình có thắc mắc về việc bảo hành, nhắn shop 1-2p sau đã có phản hồi. Nhưng mà tiền ship khá đắt nha :<",5,l*****1,True
3,78718768288552,8221158622,5479327104,34323801,Balo chất liệu bình thường màu xám như hình cũng rộng rãi thoải mái. Tặng kèm theo máy. Okkkkkkkkkk,5,_.tttv._,False
4,85745607149045,8221158622,6367855364,66963827,"Balo được tặng kèm miễn phí khá to nha 
Nhưng mình chưa sử dụng đến nên cũng khum có hình lấy hình cái lap nha",5,phuong_trang2580,False
5,98882078331045,8221158622,7558042391,30028227,"Giao hàng nhanh, máy chạy mượt, mỏng nhẹ rất tiện lợi, máy đẹp hơn trong hình.",5,t*****1,True
6,91270852149111,8221158622,6756864281,59743567,Đúng đơn hàng đã đặt. Hình ảnh mang tính chất lấy su,5,m*****6,True
7,102746333595062,8221158622,8153490260,703241543,Với giá dưới 16 củ thì lap quá là xịn,5,wynnchan417,False
8,103526150341600,8221158622,8081209943,299727369,,5,thuonhw,False
9,89293258022278,8221158622,6565149611,240240783,"Giao nhanh,đúng hàng nhưng shoppe ko đồng kiểm. Hơi hoang mang nhưng may là hàng không vấn đề gì.",5,samsam290494,False
10,91947368135789,8221158622,6781758673,52290603,Balo ok nhen,5,forhobby,False
11,83939533429738,8221158622,6247424890,82520433,"Ảnh một đằng hàng một nẻo, không hiểu kiểu gì",2,supperherocr100,False
12,88362258191050,8221158622,6445605485,241658302,Balo okiiiiii lémmmm lunnnn ýyyyyy🥰🥰🥰🥰🥰🥰🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️,5,_nguyenlananh07,False
13,92941307575922,8221158622,6953722927,156588986,,5,cossdanh99,False
14,92941254513907,8221158622,6893566032,56077982,,5,gosuhai,False
15,92065422547630,8221158622,6845180494,50281638,,5,huutamht,False
16,92198771565664,8221158622,6845837062,64604642,,5,truongtungjp,False
17,85384838167971,8221158622,6415322543,93654074,,5,tra2412.2002,False
18,79981734210979,8221158622,5410568459,163183986,,5,lnq1752,False
19,86075191329043,8221158622,6420609988,286968288,,5,phuoggganh,False
20,84973037415137,8221158622,6222526052,30695912,,5,luonglg3226,False
21,85993605496622,8221158622,6351594093,144200844,,5,cactus.studio,False
22,80137647479700,8221158622,5444307087,80684254,,5,bi1957,False
23,92941285577273,8221158622,6971993022,213654989,,5,vanviet190512,False
24,78655624181550,8221158622,5254834807,74373378,,5,quangduc80,False
25,83040701269650,8221158622,6162787721,185361173,,5,blackbell_90,False
26,86949611297743,8221158622,6416658946,156196885,,5,minhnha1923,False
27,86179111371476,8221158622,6208076126,44688315,,5,daongocdam123,False
28,80060280337486,8221158622,5531648003,383424273,,5,0t5j0o0scs,False
29,79588260337606,8221158622,5469452996,458490376,,5,th.anh94,False
