index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,111285163107361,1358831875,8965962416,744704034,"10đ nhé, có cả bảo hành 5 năm nữa, yên tâm để dùng mn nha",5,eicnruxmeow,False
1,108963283368772,1358831875,8825462447,317833652,"Chất liệu:NHựa
Màu sắc:vàng
Đúng với mô tả:đẹp đúng miêu tả

Canh mãi mới có va li đúng theo ý mình thích.
Đúng màu mình cũng thích được hôm sale nên chốt luôn. ..
Shop đóng gói rất là cẩn thận và di chuyển nhanh
Sẽ ủng hộ tiếp",5,thugiang123.,False
2,109008473592335,1358831875,8704823866,19061413,"Vali đẹp lắm mn oi, nên mua nha. rất chắc chắn, giao hàng nhanh. tặng kèm thêm hình dán cute xỉu 🥳",5,hangmyth,False
3,108971185273597,1358831875,8694206801,494629271,"Chất liệu:Ổn, phù hợp giá tiền
Màu sắc:vàng hồng, đẹp hơn so với ảnh chụp
Đúng với mô tả:Rất đúng ý

Shop hỗ trợ giao hàng nhanh chóng 👌Một mình 1 em size 20 inch là OK, đi khắp nơi cũng không mệt
Cảm ơn shop thật nhiều 🙂",5,w*****e,True
4,107588884524320,1358831875,8534790745,64034670,"Ui nhận được vali siêu ưng luôn, màu rất xinh, lúc đọc cmt có thấy 1 số ng chụp lên màu hơi xỉn đã hơi lo nhưng lúc nhận hàng bất ngờ vô cùng, ko biết sau vài lần bay thì vali có bị bẩn ko chứ giờ màu siêu ưng, chất liệu cũng tương đối chứ ko quá mỏng",5,yunsucrazylove,False
5,104554908606357,1358831875,8232175786,35509580,"So với giá thì chất lượng cũng khá oke. 
Giao hàng siêu nhanh. Nên mua nếu ngân sách chỉ tầm  350k nhé cả nhà.",5,huongcv1,False
6,103815930242100,1358831875,8293538844,75617706,Vali màu đẹp nhaaa mọi người nên mua ạ. Size này nhỏ nên thuận tiện cho vc xách lên xuống cầu thang nha,5,minhhi0111,False
7,99143267607313,1358831875,7610706319,317513626,Hàng giao nhanh hàng chất lượng ship khá chua à nhưng vẫn đáng mua,5,camnhung213,False
8,99522495571053,1358831875,7610128123,210073646,Vali siêu đẹp ạ. Giao hàng cũng rất nhanh nữa. 2 ngày là có luôn r. Cảm ơn shop,5,thaocamm,False
9,94821801023633,1358831875,7129491993,443116486,"Màu rất đẹp ,hàng i như hình luôn 
Đóng gói chắc chắn ,cẩn thận 
Ship hàng nhanh 
Shop tư vấn nhiệt tình
=nên mua nhé mn ",5,_chi_chi1234,False
