index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,96746956115878,1569381217,7332981406,396694945,"Shop giao hàng đầy đủ, đóng gói chắc chắn luôn, giá hợp lí, thời gian giao hàng nhanh",5,tien_amelia26,False
1,97734021233921,1569381217,7448799082,32132636,"Hàng giao nhanh, chưa biết có giống với mấy lõi được tặng kèm với máy ko. Nào dùng sẽ phản hòii lại. Đóng gói chắc chắn, bao bì rõ ràng",5,v*****1,True
2,87498171293487,1569381217,6290930656,171901529,Mua lần 3 của shop. Thấy hộp khác 2 lần trước mà chữ trung quốc ko à @@. Nhưng mà của mall nên yên tâm hơn chút. Dịch nhưng vẫn giao hàng nhanh.,5,s*****t,True
3,58738281373454,1569381217,3370103741,261292606,Cứ dịp sale là mua ngay và luôn. Sẵn tiện mọi người tải app CASHBAG để được hoàn tiền khi mua sắm trên Shopee. Nhập mã 5RRWWCX để nhận 10k đầu tiên nhé,5,phuongvo688,False
4,87547713153795,1569381217,6305558797,36785180,"Đã nhận được hàng
Mình dùng lõi lọc này khá ok
Tầm hơn 1 tháng thay 1 lần.",5,v*****c,True
5,87498214392413,1569381217,6336505647,9252686,"Đã và đang dùng thấy nước lọc xong uống hết mùi tanh tanh , nên giờ mua dùng tiếp
Mua nhiều và lúc giảm để rẻ hơn",5,lugiaan,False
6,104593800682898,1569381217,8528679466,41354043,Lần đầu mua hàng của shop. Thấy chất lượng và giá cả đều hợp lý. Lsau sẽ ủng hộ tiếp,5,hanthienvu.cosmetic,False
7,105383068326395,1569381217,8300958709,86585612,"Shop gói hàng siêu kỹ luôn, nhìn đống bọc bong bong là biết kỹ cỡ nào, giao hàng nhanh lắm ạ, lõi lọc tốt, cho nước sau lọc rất sạch, an toàn cho người dùng ạ",5,thuytrang2024,False
8,102710808383767,1569381217,8023313026,71643006,Ok la na ná như nhau nhưng đều không có gì mới mẻ và thú vị về loài ngựa truyền thuyết mới về đến nhà.,5,a*****9,True
9,92942538317004,1569381217,7054880535,131868959,"Sản phẩm chính hãng, đóng gói cẩn thận, Shop tư vấn nhiệt tình. Rất đáng mua. 

Hình ảnh mang tính nhận Xu.",5,o*****r,True
10,90300277376668,1569381217,6654551629,13498443,Hy vọng sản phẩm tốt. Mình đã mua bình lọc brita rồi nên giờ mua lõi lọc. Hàng chính hãng nên bóc ra hộp hơi móp nhưng hy vọng dùng ok.,5,lienngoc203hd,False
11,92997391039183,1569381217,6924082823,45930621,"Hàng giao nhanh, có hdsd và thẻ bảo hành. Còn đc tặng kèm bao lì xì. Mua sale 12.12 nên giá tốt. Mua của mall nên yên tâm nè",5,anhle2508,False
12,82057756318138,1569381217,5769638722,43312630,"Được mã giảm 150k nên tranh thủ mua lun loại lớn giao hàng nhanh, nước lọc sạch",5,saybeo,False
13,58613236183150,1569381217,3384906508,113181852,"Đóng gói cẩn thận. Bình đẹp. Nhẹ.
Có cả voucher KM.
Hy vọng sẽ dùng tốt",5,lamtuan246,False
14,82055823118880,1569381217,5731151005,53705406,"Dịch nên giao hàng siêu lâu!
Gói hàng chắc bị ném nên móp ở hộp, mở lõi ra thấy bụi đen bám ở lõi nhiều",4,m*****0,True
15,90339051023703,1569381217,6638944191,545339766,"Shop giao hàng nhanh, đúng sản phẩm mình đặt, gói hàng kĩ càng, chắc chắn. Sản phẩm xịn xò, chất lượng tốt, mẫu mã đẹp như hình, highly recommended 👍👍 Thanks a lot ❤️",5,thuylinhnguyen244,False
16,86719136433949,1569381217,6246980142,102498646,"Mình mua mấy lần rồi, hàng chuẩn, đủ số lượng. Giao hàng quá lâu",5,h*****l,True
17,101052573584537,1569381217,7858092611,15496953,Shop bọc hàng có tâm. Vừa có xốp bao quanh vừa có dán cảnh báo dễ vỡ,5,hautuc,False
18,110858592177197,1569381217,8907371745,37019717,"Shop giao hàng cực nhanh,  đóng gói tốt. Canh sale nên được giá ưu đãi, mua set lọc lần 2, lọc nước tốt.",5,nguyenthihongquyen1912,False
19,107234739379883,1569381217,8875464108,132589589,"Shop mall nên an tâm. Đóng gói cẩn thận.
Mua không check giá. Vừa mua bên shopee, qua lazada thâdy giá thấp hơn. Trót mua bên này nên không hủy. Mua thêm một bộ 6 lõi bên lazada luôn :v",4,nguyennamlong_16,False
20,107527376374197,1569381217,8637987419,15030774,"Chất lượng sản phẩm:TỐT

Lõi lọc tốt nước lọc ra rất sạch và trong. Vị của nước sau khi lọc cũng ngọt hơn và dễ uống. Mình rất thích",5,imsojen,False
21,108221498600811,1569381217,8855741894,42237044,"Hình ảnh mang tính chất minh hoạ, sản phẩm giao đúng,  giao nhanh",5,ninuoi3103,False
22,106707373641748,1569381217,8585408785,39508912,"Sản phẩm tuyệt vời. Tuy nhỏ nhưng có võ.
Sp mua cho bme nen khong co hinh
Hình mang tính chất nhận xu",5,moc_moc89,False
23,107241896215515,1569381217,8492163344,30807721,"Bình nước tốt lắm ạ, nhỏ gọn, tiện dụng cho gia đình 2 -3 người. Uống k hôi nhựa, nc ngọt tự nhiên.",5,tuongvy291994,False
24,108224430362390,1569381217,8724701079,337478574,"Chất lượng sản phẩm:tOt

Mua để dành sài dần, sài nhãn này ok nha mn ơineen mua nên mua nha mn",5,thuthuy071993,False
25,106799102333876,1569381217,8445800799,42847303,"Chuẩn bị hàng nhanh, đóng gói cẩn thận. Sản phẩm đẹp, chắc chắn. Sẽ mua lại.",5,l*****9,True
26,105118152646646,1569381217,8322867661,28330739,"Giao hang nhanh chong, dong goi can than. Da mua nhieu lan lam roo",5,dinhdinh0913,False
27,104052664280916,1569381217,8340200695,13736886,Mua ba lõi tiết kiệm hơn một lõi. Lọc nước khá tiện. Bạn nào muốn đảm bảo hơn thì có thể đun nước đã lọc.,5,nguyetanh1704,False
28,104551484396110,1569381217,8292528190,1368486,MUA HANG TREN SHOPEE RAT OK SE UNG HO MUA TIEP DE SU DUNG VA REVIEW TIEP!,5,r*****o,True
29,105383534615746,1569381217,8290771712,103783734,"Lõi lọc xài rất ok, nhưng giá hơi cao, phải mua lúc có sale thì hợp lý hơn, đóng gói đẹp, gọn, chắc chắn . Thanks shop",5,h*****n,True
30,103653552206407,1569381217,8270657864,83621942,Ok. Cảm ơn shop đã nhận lỗi lọc. Như mô tả. Sẽ còn mua nữa. Hi vọng giá rẻ hơn.,5,.kirote.,False
31,103658198264487,1569381217,8127396628,116679913,"Đã nhận hàng đầy đủ.Đóng gói chắc chắn.Đang dung bình lọc Brita thì phải dùng lõi lọc nàu thôi,nên mua nhiều để thay lõi lọc cho bình.",5,ngovan72,False
32,101013154537288,1569381217,8092725722,226535430,Nhìn chung chất lượng của sản phẩm khá là tốt so với giá tiền bỏ ra.,5,anhtu5997,False
33,100979945539235,1569381217,8023548429,260004385,"Chất lượng sản phẩm tốt, giao hàng nhanh, shop hỗ trợ nhiệt tình",5,p*****1,True
34,101831810501494,1569381217,8035390563,167408194,"Hàng chính hãng, chất lượng, giá cả hơi cao chút nhưng yên tâm về chất lượng.",5,t*****h,True
35,101009804265804,1569381217,7921357736,73603284,"Rất tin dùng loại bình lọc nước này, chạy lượng khá tốt, thủy nhiên giá lợi lộc khá đắt đỏ so với một số loại khác. Shopee giáp hàng là nhanh.",5,m*****k,True
36,102433330527285,1569381217,7959788439,65220934,"dễ sử dụng tuy nhiên điểm ko ổn ko có lẫy hoặc xoáy lắp giữ chắc thì dễ bị đổ rời lõi chứa nước và quả lọc ra ngoài nếu dốc quá tay. 
Chất lượng nước thì chưa kiểm định nên gần như mua vì hàng Đức đa phần có uy tín !",4,d*****x,True
37,99488861284611,1569381217,7996033076,153087937,"Mình mua lần thứ ba rồi, nếu bạn dùng máy lọc này thì nên để ý thời gian thay lõi nha. Ngày sản xuất 23.04.21",5,h*****4,True
38,99987434509314,1569381217,7737639033,18711156,Mua cái bình này phải mua lõi lọc thường xuyên ạ hhhhhhhhhhhhhhhhh,5,suonglth01,False
39,101098540366457,1569381217,7807651942,39912178,"Đã nhận hàng, hình ảnh chỉ mang tính chất minh hoạ nhận xu. Hàng mua hộ chưa dùng nên chưa biết chất luọng như nào",5,leanhhuong93,False
40,100021932537589,1569381217,7678494776,40930596,"Đã nhận được hàng
Giao đúng sản phẩm
Sản phẩm như hình 
Shop ok nhé
( hình ảnh mình hoạ)",5,jennytuyet,False
41,98557232236841,1569381217,7825734004,100328570,"Giao hàng đầy đủ đóng gói cẩn thận, mua mall của hãng nên cũng yên tâm",5,i*****t,True
42,99982321330643,1569381217,7718658984,94990267,"Sản phẩm tốt nha, mua đợt sale giá tốt nữa, ảnh minh hoạ thui ạa",5,k*****n,True
43,100339381340415,1569381217,7727860685,35677,"Đã nhận được hàng, shop đóng gói cẩn thận, giao hàng nhanh. sản phẩm ok, ủng hộ shop 5*****",5,ngocquy1305,False
44,96951916343406,1569381217,7557750077,13536799,"Một ngày nào đó, bạn sẽ nhớ mình. Không phải hôm nay, không phải ngày mai, không phải tháng sau hay tháng sau nữa, bạn bận rộn lắm, mình biết. Còn mình thì dần mờ nhạt trong cuộc đời bạn rồi. Nhưng một ngày nào đó, khi bạn hoàn thành xong một bài kiểm tra, hay ngồi trong một quán cafe đơn giản nào đ",5,huymax,False
45,97677298575910,1569381217,7536472921,79834670,Hàng bọc cẩn thận. Giao hàng nhanh. Đã sử dụng 2 hộp. Giá phù hợp,5,h*****8,True
46,101131533542338,1569381217,7827181331,489845250,"Tiếng lọc êm lắm
Lọc nhanh 
Bình đẹp ship nhanh 
Khá ổn nhaaaaaa",5,l*****3,True
47,100608120677763,1569381217,7774060345,41477436,"Hàng công ty, dfax mua dùng, giờ mua bộ lọc để thay. Mua combo cho rẻ.",5,mebongkem0812,False
48,99462929521767,1569381217,7666175148,70228922,Tử ngày dùng lọc Brita xong ko uống qua lọc thấy cứ sai sai. hà nội ko có store nên mua 1 lần nhiều cái cho dùng được lâu. Rất đáng tiền 🥰,5,hopehoang,False
49,97206616618250,1569381217,7468025887,28938953,"Câu 6: Cho đoạn thẳng PQ = 80 cm, có M là trung điểm của đoạn PQ, N là trung điểm của đoạn thẳng MQ. Độ dài đoạn thẳng MN là:",5,muasamvuive1,False
50,99939712528370,1569381217,7730812835,148007882,"đẹp, chất lượng, đúng hàng chuẩn, chắc chắn, giao hàng bọc cẩn thận, mua ngay lúc sale nên giá khá ổn",5,thanhtam_18,False
51,99940105347464,1569381217,7652193075,146742602,"Mua cái bình dùng ok nên mua lõi để thay thôi, chứ hong có đánh giá gì hớt . Nhưng shop bảo nên dùng để nấu ăn thôi chứ khum uống được 🥲",5,thanhtri470,False
52,98637981616171,1569381217,7512173058,1411403,Gọn đẹp ko cồng kềgnh lắm. Hy vọng lọc tốt để có nước sạch bảo vệ sức khoẻ. Mua sale bình 639k + 489k ba lõi lọc.,5,k*****0,True
53,99472257389918,1569381217,7628924059,19334242,Đã nhận hàng. Giao hàng nhanh. Đóng gói chắc chắn. Dùng hết lại mua,5,chixinhgai1996,False
54,96130903095008,1569381217,7324263480,37678986,"Giao hàng đúng, đóng gói chắc chắn, có 1 lõi rơi ít than ra, nhưng cũng sử dụng ổn mình đã thay lõi, đây là hình bình lọc nước của mình",5,liugongyan,False
55,94889955075454,1569381217,7180626393,84749044,"Giao hàng nhanh, hàng chính hãng đã mua cua shop nhiều lần vì yên tâm về chất lượng. Nên mua nhé mọi người",5,t*****c,True
56,96456152295363,1569381217,7309903501,34217167,Hình ảnh up đại. Mình đã mua lần này là lần thứ 2 rồi. Giá shop bán rẻ,5,phungdo1965,False
57,96992211014009,1569381217,7441640823,23925508,"Nhận hàng chuẩn như hình, hộp còn nguyên. Mua đúng lúc có mã giảm nên cũng ưng. Tặng shop 5 sao và sẽ ủng hộ tiếp.",5,jawoo1980,False
58,96209490175095,1569381217,7285987248,77718093,"Giao nhanh. 6 tháng lại mua một lần, mình đã xài lõi lọc Brita hơn 2 năm nay rồi.. thấy sử dụng tốt, uống nước lọc an tâm hơn. Dễ sử dụng, mình uống nhiều nc hơn từ khi sử dụng. Hình ảnh mang tc nhận xu :))",5,h*****7,True
59,99206275632188,1569381217,7575576803,380260552,"Sản phẩm xịn, nước lọc xong uống ngọt, nhân viên tư vấn nhiệt tình",5,thunguyen_2318,False
60,93010053451150,1569381217,6977596399,2875917,"Sản phẩm tốt, đóng gói hàng cẩn thận, giao nhanh, đã mua sản phẩm bên shop rất nhiều lần rồi lần nào cũng hài lòng về chất lượng sản phẩm",5,chivukid.official,False
61,93706264454953,1569381217,7001419101,197225999,"Giao hàng nhanh, đóng gói cẩn thận. Giá cả phải chăng, sẽ ủng hộ thêm",5,i*****h,True
62,90271539124008,1569381217,6657367243,1834761,"Mình canh sale nên đặt 1 lúc 6 lõi để dùng, shop sơ suất gửi thiếu 3 lõi nhưng sau đó mình báo lại thì đã hỗ trợ gửi bổ sung cho mình. Cám ơn shop.",5,v*****6,True
