index,order_id,item_id,cmt_id,user_id,comment,rating_star,author_username,anonymous
0,103347012670503,11980790040,8049441700,657214716,"Giao hàng rất nhanh , đặt ngày 11 giao ngày 12 đã nhận được hàng . Đóng gói cẩn thận và đẹp . Ok shop",5,ngoc_linh51,False
1,105459001658220,11980790040,8351563211,745497203,"Giao hàng nhanh 
mua lần đầu 
Mk mua cho mẹ mà thấy mẹ bảo là cảm thấy dính. Chắc phải dùng lâu dài mới có tác dụng",5,t*****8,True
2,104997084381323,11980790040,8290084330,552675111,"Bọc kỹ Vỏ hộp cứng cáp 
Chưa dùng chưa biết chất lượng sao",5,do.huyen.2021,False
3,108484257656521,11980790040,8675934352,7457254,Giao hang nhanh dong goi can than date xa su dung tot se ung ho them,5,giang81vn,False
4,111427894149844,11980790040,8980760659,36626268,"Shop đóng hàng cẩn thận , còn được tặng quà nữa . Săn đk giá rẻ nên mua nha mn",5,nguyenthuylinhhung,False
5,104252395265419,11980790040,8366205122,10055276,Giao hàng nhanh. Sản phẩm chất lượng. Mọi người nên mua nhénnj,5,m*****8,True
6,105378170545816,11980790040,8297254026,318934691,"Khả năng thẩm thấu:chưa biết
Công dụng:cHưa biết

Nhìn hàng rất cũ luôn ý không biết sử dụng như thế nào , đc cái giao hàng nhanh",4,minhlatuyet206,False
7,100978580509450,11980790040,8040023119,167409546,"Công dụng:dƯỡng da
Khả năng thẩm thấu:nhanh

Mình dùng một lọ rồi thấy hiệu quả lắm thẩm thấy nhanh sáng dậy da mượt thích lắm m",5,vuthihabcdxyz,False
8,100977017364827,11980790040,7770221417,149412953,"Giao hàng nhanh. Rất yên tâm mua hành chính hãng, thấm da nhanh",5,c*****o,True
9,100003193629093,11980790040,7731907807,472263847,"Công dụng:dƯỡng da
Khả năng thẩm thấu:ok
Thành phần:sẻum

Sản phẩm tốt,giao hàng nhanh,đóng gói cẩn thận cảm ơn shop",5,5336sbzal5,False
10,100369068247030,11980790040,7729504170,382492917,"Công dụng:TRe hoá da
Khả năng thẩm thấu:tốt
Thành phần:serum cấp ẩm

Hình ảnh mang tính chất nhận xu! Mong hiệu quả tốt",5,tranthaochi0891,False
11,101034284606884,11980790040,7785722445,353642188,"Chưa sử dụng nên chưa biết tác dụng như thế nào ạ 
Đóng gói chắc chắn",5,k*****8,True
12,109392948373323,11980790040,8770576550,76399005,"Mùi hương:dịu nhẹ
Dành cho da:khô
Công dụng:CHống lão hoá

Dùng serum mềm dịu nhẹ . Dùng mấy năm r . Serum ok nên mua",5,h*****8,True
13,103001393667254,11980790040,8012504162,382272644,U là trời mong là real của real nha mình lọ cho mẹ vì mẹ mình dùng hết lên sọp pe tìm thấy nhìu đánh giá,5,dangthuy123_3102.,False
14,101885005299980,11980790040,7885881853,276733368,"Công dụng:dƯỡng trắng chống lão hoá
Khả năng thẩm thấu:khá nhanh
Thành phần:đọc sản phẩm

Mua cho mẹ dùng mẹ dùng xong thấy da căng bóng mong dùng lâu dài sẽ có kết quả tốt",5,l*****2,True
15,98251385654778,11980790040,7480951420,14205988,Mình mua cho mẹ sử dụng. Thấy mẹ khen khá ok. Shop giao hàng nhanh đóng gói cẩn thận. Tư vấn nhiệt tình nên sẽ ủng hộ tiếp,5,sakatagintoki,False
16,110293881185364,11980790040,8855022013,697889910,,5,019eidjd9,False
17,108185038551420,11980790040,8618123910,24847459,,5,ngothuy1996,False
18,105718010511104,11980790040,8362889308,183366012,,5,ngoccmo,False
19,104776527253146,11980790040,8303403914,64534993,,5,tieuky_1994,False
20,103679692230301,11980790040,8206182695,58619355,,5,tadinhlam1307,False
21,100979047250462,11980790040,7957467186,374148749,,5,huynhhonhthon,False
22,101873437662327,11980790040,7879096409,57833725,,5,l*****1,True
23,103039310516571,11980790040,8014524726,548813990,,5,hunguyn686,False
24,100976565353294,11980790040,7889043226,374148749,,5,huynhhonhthon,False
25,101465884685195,11980790040,7867993127,8005033,,5,meltcup,False
26,110393447140240,15529850604,8876318924,22620287,"Đặc , nhưng thẩm thấu nhanh mang lại cảm giác ẩm mịn căng bóng sáng soang, tái tạo kết cấu trúc của da, mang lại làn da ngậm nước và tưới khoẻ",5,hoaithuong198,False
27,108216450366457,15529850604,8643774036,107378496,￼Tinh chất chống lão hóa da AMPLE:N Peptide Shot Ampoule 2X 100ml,5,duonghongan112,False
28,108901748589149,15529850604,8711057271,187051687,"Công dụng:Tốt
Mùi hương:Dễ chịu

Sản phẩm ship rất nhanh gói cẩn thận. Size to nên dùng rất thích",5,t*****h,True
29,103261779389892,15529850604,8097280720,61219261,"Công dụng:dưỡng da
Khả năng thẩm thấu:ok

Sản phẩm ok dùng chất lượng gói hàng đẹp tốt mng nên mua",5,dinnie1234,False
30,105320844686727,15529850604,8307935863,588736339,"THƯỚC ĐO NGƯỜI TU

Nhiều người tu lâu năm, thường đi chùa, ăn chay, ngồi thiền, niệm Phật, làm công quả, theo học giáo lý với nhiều thầy nổi tiếng, nhưng bấy nhiêu đó có đủ để chứng minh là người này tu khá, tu đúng và đưa đến giải thoát hay không?

Cũng có những người tu chỉ thích đến chùa làm công",5,ah11092015,False
31,101885005299980,15529850604,7885881856,276733368,"Khả năng thẩm thấu:khá nhanh
Thành phần:đọc sản phẩm
Công dụng:cHống lão hoá

lọ này lớn lắm dùng lâu hết mong là có kết quả chống lão hoá",5,l*****2,True
32,108925480699262,15529850604,8877905358,227028753,"Giao hàng nhanh, đúng số lương, đóng gói cẩn thận. Nhưng thẩm thấu lâu lắm nên khg dám nhỏ nhiều giọt 🥲",5,thihuong1307,False
33,107715079284927,15529850604,8553614848,5271654,"Công dụng:dưỡng da
Mùi hương:có mùi nhẹ
Dành cho da:tất cả các loại da

Mới dùng nên chưa đánh giá đc gì, giao hàng nhanh. Được tặng nhiều gói dùng thử. Date xa. Có tem phụ tiếng Việt.",5,t*****3,True
34,98251385654778,15529850604,7480951422,14205988,"Cấp ẩm tốt và làm căng da. Đã dùng loại này 2 năm, khả năng chống lão hóa quá ok so với giá thành. Mua tại mall nên yên tâm. Shop tư vấn nhiệt tình, giao hàng nhanh. Sẽ ủng hộ tiếp.",5,sakatagintoki,False
35,108471061282368,15529850604,8763550803,5835626,Sản phẩm chính hãng tốt đã sử dụng nhiều lọ nên mua nha mọi người,5,irisly.studio,False
36,99940327322782,15529850604,7687029078,15494400,"Công dụng:Dưỡng ẩm, chống lão hoá
Khả năng thẩm thấu:thấm hơi lâu, chỉ nên dùng khoảng 3-4 giọt cho cả mặt thui",5,dqhh25,False
37,98684625593369,15529850604,7593319433,19125720,Sản phẩm giao nhanh.mình thấy giá rẻ hơn so với các chỗ khác...nhưng mình dùng loại 1x thấy khác.bôi xong thấy da căng bóng...loại này mình thấy chỉ thấm vào da bình thường. Chưa thấy tác dụng j...không biết do tùy loại hay hàng fake nữa.. Mua ở shoppee mall nên cũng yên tâm tý,5,oanh123kute,False
38,110550714172957,15529850604,8907191144,187399477,,5,n.t.c.ngoc,False
39,107231298200930,15529850604,8520328254,143908015,,5,tuyetllieu,False
40,104213636611182,15829550620,8218826233,13610469,,5,menhoxken,False
41,103685313514467,15829550620,8114677547,601570024,,5,tuytduyn252,False
42,107357600697636,10180796998,8521842407,424673155,Chưa dùng nên cũng k biết chỉ thấy giao nhanh và có thêm quà tặng.lọ trước mình mua chuẩn cứng cáp hơn.lần này nghe mềm,4,dacthininh868686,False
43,100668234365860,10180796998,7741977836,15495134,Giao hàng nhanh. Đóng gói cẩn thận. Chưa thử chất lượng sản phẩm,5,thuvan_girl96,False
